"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","REGION","LLAVE_PANEL","ESTRATO","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","I339_1","D341_T","I342","D344","I345_1","I348","D347_T","D350","D351_T","INGTOT","INGTOTP","ingtrabw","RESIDENT","fa_def25"
2025,"02","22397",1,"0094",1,1,"202411223971009411",1,1,1,1,2,,1,37,1,1,14,12,1987,1,,,,,,,,,,,,,,,,212,8422,3,1,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,2500,,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,7,1,2500,,,,,,,,50,2500,2500,2550,1,825.4022553250658
2025,"02","22397",1,"0094",1,1,"202411223971009412",1,2,2,1,2,,2,37,2,2,4,5,1987,1,,,,,,,,,,,,,,,,5213,4789,2,,3,2,1,1,5,0,5,5,5,5,5,30,,30,1,,2,,2,2,,,,,,,,,,,,,,,,,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,1016,,,,,,,1016,1016,1016,1,773.6832220863109
2025,"02","22397",1,"0094",1,1,"202411223971009413",1,3,3,1,2,,2,14,3,1,29,11,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,5,,,2,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,755.714906122138
2025,"02","22397",1,"0094",1,1,"202411223971009414",1,4,3,1,2,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","22688",1,"0075",1,1,"202411226881007511",1,1,1,1,2,,1,82,1,2,20,12,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,6,5,,2,2,2,2,2,2,1,7,4,,,,,,,,,,,,,1,981.1583671951831
2025,"02","22688",1,"0075",1,1,"202411226881007512",1,2,2,1,2,,2,79,2,2,12,12,1945,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,1,7,4,,,,,,,,,,,,,1,905.7988186406777
2025,"02","22688",1,"0075",1,1,"202411226881007515",1,3,5,1,2,,2,26,3,3,16,4,1998,1,,,,,,,,,,,,,,,,5111,5110,3,5,1,,5,1000,8,8,8,8,8,0,0,40,,48,2,48,2,,2,2,4,1300,110,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1300,477,,,,,,,20,1777,1777,1797,1,1107.8777314195152
2025,"02","22688",1,"0075",1,1,"202411226881007516",1,4,5,1,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","19905",1,"0052",1,1,"202402199051005211",1,1,1,1,2,,2,38,1,1,14,5,1986,1,,,,,,,,,,,,,,,,9412,5610,3,5,2,2,1,8,0,9,9,9,9,9,9,54,,54,1,,2,,2,2,2,300,85,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1299,368,,,,,,,,1667,1667,1667,1,1033.6425467606302
2025,"02","19905",1,"0052",1,1,"202402199051005212",1,2,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","19905",1,"0052",1,1,"202402199051005213",1,3,3,1,2,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","19905",1,"0054",1,1,"202402199051005411",1,1,1,1,2,,1,56,1,1,15,3,1968,1,,,,,,,,,,,,,,,,7231,4520,2,,3,2,1,1,0,9,9,9,9,9,6,51,,51,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,2350,,,,,,,2350,2350,2350,1,915.4142236830469
2025,"02","19905",1,"0054",1,1,"202402199051005412",1,2,2,1,2,,2,59,2,2,14,1,1966,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,5,4,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,845.1042666530375
2025,"02","19905",1,"0054",1,1,"202402199051005413",1,3,3,1,2,,2,25,3,3,12,5,1999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,13,2,3,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,1033.6425467606302
2025,"02","19905",1,"0054",1,1,"202402199051005414",1,4,3,1,2,,2,17,4,4,1,11,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1009.6368357098929
2025,"02","19905",1,"0056",1,1,"202402199051005611",1,1,1,1,2,,2,26,1,1,27,5,1998,1,,,,,,,,,,,,,,,,9412,5610,3,5,2,1,1,20,8,0,8,8,8,8,8,48,,48,1,,2,,2,2,4,1130,90,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1130,390,,,,,,,,1520,1520,1520,1,1033.6425467606302
2025,"02","19905",1,"0056",1,1,"202402199051005612",1,2,7,1,2,,1,21,2,2,14,8,2003,1,,,,,,,,,,,,,,,,9412,5610,3,5,2,1,1,15,8,0,8,8,8,8,8,48,,48,1,,2,,2,2,4,1250,100,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,1250,433,,,,,,,,1683,1683,1683,1,910.8595043070704
2025,"02","20003",1,"0032",1,1,"202411200031003211",1,1,1,1,2,,1,67,1,1,13,5,1957,1,,,,,,,,,,,,,,,,8332,4923,3,5,3,2,1,2,0,0,10,10,10,10,0,40,,40,1,,1,1,1,1,2,350,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,10,2,,2,2,2,2,2,2,10,7,1,1516,,,,,,,,,1516,1516,1516,1,840.1733382023465
2025,"02","20003",1,"0034",1,1,"202411200031003411",1,1,1,1,2,,1,38,1,1,12,10,1986,1,,,,,,,,,,,,,,,,3512,4321,3,5,2,1,2,35,8,8,8,8,8,8,5,53,,53,1,,2,,2,2,4,1500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,1,1500,,,,,,,,58,1500,1500,1558,1,1012.1015480871368
2025,"02","20003",1,"0034",1,1,"202411200031003412",1,2,2,1,2,,2,27,2,2,15,8,1997,1,,,,,,,,,,,,,,,,4222,8220,3,5,1,,3,60,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1430,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,1,,2,2,2,2,2,2,10,6,1,1430,,,,,,,,,1430,1430,1430,1,948.6840891829338
2025,"02","20003",1,"0034",1,1,"202411200031003413",1,3,3,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","24408",1,"0072",1,1,"202311244081007211",1,1,1,1,2,,1,44,1,1,23,9,1980,1,,,,,,,,,,,,,,,,5223,4772,3,5,1,,1,4,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,1299,,,,,,,,,1299,1299,1299,1,2584.7486605541694
2025,"02","24408",1,"0073",1,1,"202311244081007311",1,1,1,1,2,,1,25,1,1,1,5,1999,1,,,,,,,,,,,,,,,,9313,4100,3,5,3,2,1,5,0,9,9,9,9,9,5,50,,50,1,,2,,2,2,2,450,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,1949,,,,,,,,,1949,1949,1949,1,2584.7486605541694
2025,"02","2693901",1,"0015",1,1,"20240226939011001511",1,1,1,1,2,,2,49,1,1,6,12,1975,1,,,,,,,,,,,,,,,,2161,7110,3,5,1,,1,5,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,4,6000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,6000,,,,,,,,1500,6000,6000,7500,1,739.6808897778443
2025,"02","2693901",1,"0015",1,1,"20240226939011001512",1,2,3,1,2,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","2693901",1,"0015",1,1,"20240226939011001513",1,3,6,1,2,,1,76,3,3,9,10,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,12,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,801.2199609059174
2025,"02","2693901",1,"0015",1,1,"20240226939011001514",1,4,6,1,2,,2,75,4,4,20,7,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,10,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,739.6808897778443
2025,"02","2693901",1,"0018",1,1,"20240226939011001811",1,1,1,1,2,,1,82,1,1,8,7,1942,1,,,,,,,,,,,,,,,,2161,4100,1,,1,,2,21,0,3,3,4,4,3,0,17,,17,1,,2,,2,2,,,,15000,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,15000,,,,,,,15000,15000,15000,1,801.2199609059174
2025,"02","2693901",1,"0018",1,1,"20240226939011001812",1,2,2,1,2,,2,83,2,2,1,1,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,739.6808897778443
2025,"02","26993",1,"0109",1,1,"202311269931010911",1,1,1,1,2,,1,43,1,1,29,8,1981,1,,,,,,,,,,,,,,,,2251,8620,1,,1,,1,2,0,7,0,4,6,7,0,24,,24,1,,2,,2,2,,,,6500,,,,,,,,,,,,,1,2,2,,1,2,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,,,6500,,,,,,,6500,6500,6500,1,1817.0252688977798
2025,"02","26993",1,"0109",1,1,"202311269931010912",1,2,2,1,2,,2,47,2,2,9,1,1978,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,2,2,,1,4,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1392.5102852227324
2025,"02","26993",1,"0109",1,1,"202311269931010913",1,3,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","26993",1,"0109",1,1,"202311269931010914",1,4,3,1,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","26993",1,"0110",1,1,"202311269931011011",1,1,1,1,2,,2,47,1,1,17,10,1977,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,3,1,4,1,2,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1392.5102852227324
2025,"02","26993",1,"0110",1,1,"202311269931011012",1,2,3,1,2,,2,24,2,2,12,3,2000,1,,,,,,,,,,,,,,,,3322,729,3,5,1,,5,998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,4000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,12,1,,2,2,2,2,2,2,10,7,1,4000,,,,,,,,999,4000,4000,4999,1,1663.6168263992124
2025,"02","26993",1,"0110",1,1,"202311269931011013",1,3,3,1,2,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","26993",1,"0110",1,1,"202311269931011014",1,4,3,1,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","26993",1,"0110",1,1,"202311269931011015",1,5,9,2,,1,2,37,5,5,6,7,1987,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,1,0,9,9,9,9,9,9,54,,54,1,,2,,2,2,4,1500,556,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1500,1075,,,,,,,34,2575,2575,2609,1,1703.1719450529451
2025,"02","27191",1,"0121",1,1,"202411271911012111",1,1,1,1,2,,1,36,1,2,11,4,1988,1,,,,,,,,,,,,,,,,313,8422,3,1,,,5,5000,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,3600,1510,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,7,1,3600,1800,,,,,,,50,5400,5400,5450,1,782.8117539448634
2025,"02","27191",1,"0121",1,1,"202411271911012112",1,2,2,1,2,,2,36,2,2,12,11,1988,1,,,,,,,,,,,,,,,,2252,4630,3,5,1,,2,30,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,3000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,3000,,,,,,,,,3000,3000,3000,1,733.7614068434762
2025,"02","27191",1,"0121",1,1,"202411271911012113",1,3,3,1,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27191",1,"0121",1,1,"202411271911012114",1,4,3,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27191",1,"0029",1,1,"202411271911002911",1,1,1,1,2,,1,39,1,1,31,7,1985,1,,,,,,,,,,,,,,,,313,8422,3,1,,,5,1000,0,8,10,10,10,10,7,55,,55,1,,2,,2,2,4,3100,1508,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,7,1,3100,1740,,,,,,,50,4840,4840,4890,1,782.8117539448634
2025,"02","27191",1,"0029",1,1,"202411271911002912",1,2,2,1,2,,2,36,2,2,14,12,1988,1,,,,,,,,,,,,,,,,4222,8220,3,5,1,,3,60,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1250,,,,,,,,,,,,,,,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,1,1250,,,,,,,,,1250,1250,1250,1,733.7614068434762
2025,"02","27191",1,"0029",1,1,"202411271911002913",1,3,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27191",1,"0029",1,1,"202411271911002914",1,4,3,1,2,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27191",1,"0031",1,1,"202411271911003111",1,1,1,1,2,,1,36,1,1,18,9,1988,1,,,,,,,,,,,,,,,,313,8422,3,1,,,5,2100,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,3500,1210,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,7,1,3500,1500,,,,,,,50,5000,5000,5050,1,782.8117539448634
2025,"02","27191",1,"0031",1,1,"202411271911003112",1,2,2,1,2,,2,34,2,2,29,6,1990,1,,,,,,,,,,,,,,,,213,8422,3,1,,,5,1000,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,3400,10,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,10,3,,2,2,2,2,2,2,10,7,1,3400,300,,,,,,,50,3700,3700,3750,1,733.7614068434762
2025,"02","27191",1,"0031",1,1,"202411271911003113",1,3,3,1,2,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27191",1,"0031",1,1,"202411271911003114",1,4,3,1,2,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27191",1,"0032",1,1,"202411271911003211",1,1,1,1,2,,1,33,1,1,23,1,1992,1,,,,,,,,,,,,,,,,313,8422,3,1,,,5,5000,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,3800,1510,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,7,1,3800,1800,,,,,,,50,5600,5600,5650,1,782.8117539448634
2025,"02","27191",1,"0032",1,1,"202411271911003212",1,2,2,1,2,,2,25,2,2,11,5,1999,1,,,,,,,,,,,,,,,,4222,8220,3,5,1,,3,90,0,9,9,9,9,9,9,54,,54,1,,2,,2,2,4,1150,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1150,,,,,,,,,1150,1150,1150,1,733.7614068434762
2025,"02","27191",1,"0032",1,1,"202411271911003213",1,3,3,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27191",1,"0032",1,1,"202411271911003214",1,4,3,1,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27193",1,"0010",1,1,"202311271931001011",1,1,1,1,2,,1,57,1,1,17,8,1967,1,,,,,,,,,,,,,,,,313,8422,3,1,,,5,9998,0,9,9,9,9,9,9,54,,54,1,,2,,2,2,4,2562,12,,,,,,,,,,,,,,2,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,7,1,2562,360,,,,,,,83,2922,2922,3005,1,1168.1161453190991
2025,"02","27193",1,"0010",1,1,"202311271931001012",1,2,2,1,2,,2,53,2,2,6,1,1972,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1078.3969844642393
2025,"02","27193",1,"0010",1,1,"202311271931001015",1,3,3,1,2,,1,15,3,3,28,3,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,2,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1162.3040865780083
2025,"02","27193",1,"0011",1,1,"202311271931001111",1,1,1,1,2,,1,45,1,1,30,10,1979,1,,,,,,,,,,,,,,,,313,8422,3,1,,,5,9998,10,10,10,10,10,10,0,60,,60,1,,2,,2,2,4,3200,12,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,7,1,3200,360,,,,,,,83,3560,3560,3643,1,1168.1161453190991
2025,"02","27193",1,"0011",1,1,"202311271931001112",1,2,2,1,1,,2,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025,"02","27193",1,"0011",1,1,"202311271931001113",1,3,3,1,1,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025,"02","27193",1,"0011",1,1,"202311271931001114",1,4,3,1,1,,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025,"02","27193",1,"0012",1,1,"202411271931001211",1,1,1,1,2,,1,38,1,1,10,3,1986,1,,,,,,,,,,,,,,,,7231,4540,1,,2,2,1,2,0,8,8,8,8,8,4,44,,44,1,,2,,2,2,,,,,,,,,,,,,,,,,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,1,5,2,,2,,2,,10,3,,2,2,2,2,2,2,10,7,1,,,3500,,,,,,,3500,3500,3500,1,1407.152673462136
2025,"02","27193",1,"0012",1,1,"202411271931001212",1,2,2,1,2,,2,38,2,2,21,7,1986,1,,,,,,,,,,,,,,,,213,8422,3,1,,,5,9998,10,10,10,10,10,10,0,60,,60,1,,2,,2,2,4,2500,14,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,7,1,2500,420,,,,,,,83,2920,2920,3003,1,1318.9816327104606
2025,"02","27193",1,"0012",1,1,"202411271931001213",1,3,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27193",1,"0012",1,1,"202411271931001214",1,4,3,1,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"02","27193",1,"0012",1,1,"202411271931001215",1,5,6,1,2,,2,62,5,5,13,11,1962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,1,5,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1078.3969844642393
